ViewYN,WaterfrontYN,BasementYN,PoolPrivateYN,Latitude,Longitude,LivingArea,AttachedGarageYN,ParkingTotal,YearBuilt,BathroomsTotalInteger,BedroomsTotal,FireplaceYN,Stories,LotSizeArea,MainLevelBedrooms,NewConstructionYN,GarageSpaces,AssociationFee,LotSizeSquareFeet,CloseYear,CloseMonth,PropertyAge,BathroomsPerBedroom,LivingAreaPerBedroom,LivingAreaPerBathroom,LivingAreaLotRatio,AmenityCount,LotSizePerBedroom,GarageSpacesPerBedroom,PoolAndWaterfront,WaterfrontAndView,PoolAndGarage,FireplaceAndBasement,NewConstructionAndGarage,PremiumAmenityCombo,DistrictType_Elementary,DistrictType_High,DistrictType_Unified,CountyOrParish_Alameda,CountyOrParish_Alpine,CountyOrParish_Amador,CountyOrParish_Butte,CountyOrParish_Calaveras,CountyOrParish_Clark,CountyOrParish_Colusa,CountyOrParish_Contra Costa,CountyOrParish_Del Norte,CountyOrParish_El Dorado,CountyOrParish_Foreign Country,CountyOrParish_Fresno,CountyOrParish_Glenn,CountyOrParish_Humboldt,CountyOrParish_Imperial,CountyOrParish_Inyo,CountyOrParish_Kern,CountyOrParish_Kings,CountyOrParish_Lake,CountyOrParish_Lassen,CountyOrParish_Los Angeles,CountyOrParish_Madera,CountyOrParish_Marin,CountyOrParish_Mariposa,CountyOrParish_Mendocino,CountyOrParish_Merced,CountyOrParish_Modoc,CountyOrParish_Mono,CountyOrParish_Monterey,CountyOrParish_Napa,CountyOrParish_Nevada,CountyOrParish_Orange,CountyOrParish_Other,CountyOrParish_Other County,CountyOrParish_Other State,CountyOrParish_Placer,CountyOrParish_Plumas,CountyOrParish_Riverside,CountyOrParish_Sacramento,CountyOrParish_San Benito,CountyOrParish_San Bernardino,CountyOrParish_San Diego,CountyOrParish_San Francisco,CountyOrParish_San Joaquin,CountyOrParish_San Luis Obispo,CountyOrParish_San Mateo,CountyOrParish_Santa Barbara,CountyOrParish_Santa Clara,CountyOrParish_Santa Cruz,CountyOrParish_Shasta,CountyOrParish_Sierra,CountyOrParish_Siskiyou,CountyOrParish_Solano,CountyOrParish_Sonoma,CountyOrParish_Stanislaus,CountyOrParish_Sutter,CountyOrParish_Tehama,CountyOrParish_Trinity,CountyOrParish_Tulare,CountyOrParish_Tuolumne,CountyOrParish_Ventura,CountyOrParish_Yolo,CountyOrParish_Yuba,AssociationFeeFrequency_Annually,AssociationFeeFrequency_Monthly,AssociationFeeFrequency_None,AssociationFeeFrequency_Quarterly,AssociationFeeFrequency_SemiAnnually,AgeBucket_New,AgeBucket_Modern,AgeBucket_Mature,AgeBucket_Historic,Flooring_Bamboo,Flooring_Brick,Flooring_Carpet,Flooring_Concrete,Flooring_Laminate,Flooring_SeeRemarks,Flooring_Stone,Flooring_Tile,Flooring_Unknown,Flooring_Vinyl,Flooring_Wood,Levels_MultiSplit,Levels_One,Levels_ThreeOrMore,Levels_Two,Levels_Unknown,ClosePrice
True,False,False,False,34.087192,-117.36355,0.17115350365721466,True,2,2023,3,3,False,2,3710.0,0,False,2,0.5568576637468451,-0.017651774774108016,2025,3,-1.7164297648663236,0.9971397057987109,0.7908612584911399,-0.33518308250454987,-0.018735325345577713,2,-0.016605123268531568,0.3008413290529996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,642000.0
True,False,False,False,35.592809,-120.65938,1.4237268813437656,True,3,2006,4,3,True,1,88427.0,1,False,3,0.944070525323335,-0.011767181834552042,2023,11,-1.169968865184423,2.3269122378788345,2.867126674480893,0.23070500072424807,-0.01964796100710953,3,-0.010525942476560251,1.5182208880063086,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1695000.0
False,False,False,False,37.2247703,-121.8791161,1.5724098014961403,False,2,1972,4,5,True,1,7841.0,3,False,2,-0.27870693228663335,-0.017364828193925694,2024,5,0.10510656740667884,0.19927618655063675,0.6454694872604311,0.4064126185249992,-0.01897066351735991,1,-0.016533752077204037,-0.6730623181096475,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3400000.0
True,False,False,False,37.92456441,-121.91753686,0.40647898879046934,True,3,1989,3,4,True,2,12220.0,3,False,3,-0.27870693228663335,-0.017060655094284352,2024,11,-0.514215785566142,-0.00018969326138202025,0.1215271897156215,0.035614768010224396,-0.01938474330433936,3,-0.016213679624160267,0.605186218791327,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1325000.0
False,False,False,False,34.165219,-119.228822,-1.1466692130890115,True,2,1954,3,2,False,1,3675.0,3,False,2,-0.27870693228663335,-0.01765420593612844,2025,1,0.7972903736704198,2.991798503918897,-0.5619914421067951,-2.4116510453872877,-0.019285231547551258,1,-0.016475778232971666,1.5182208880063086,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1600000.0
True,False,False,False,33.510978,-117.100186,0.8450401201751713,True,2,1991,3,4,True,2,9583.0,0,False,2,0.1900244264638545,-0.017243825787080475,2025,5,-0.5506465122116021,-0.00018969326138202025,0.6667463318307787,0.7266471257877594,-0.019223603331464213,3,-0.016355600369834942,-0.3078484504236548,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,845000.0
False,False,False,False,37.76322507,-121.97126851,-0.45245903194591025,True,2,1980,2,3,True,1,4950.0,3,False,2,-0.017847741329840093,-0.01756564217681291,2025,1,-0.14990851911154152,-0.33263282628141316,-0.2428387735515811,0.019603042647086594,-0.019176193676169975,2,-0.016516142495108944,0.3008413290529996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1380000.0
True,False,False,False,37.33078,-119.627926,1.1006891699335706,True,2,2002,3,4,True,2,48351.0,1,False,2,-0.27870693228663335,-0.014550931809712224,2025,9,-0.9513845053116626,-0.00018969326138202025,0.9845691976003459,1.1294684270288098,-0.019606142154706307,3,-0.014269144750450897,-0.3078484504236548,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,856000.0
True,False,False,False,39.772955,-121.891997,-0.17434709497024561,True,4,2024,3,4,True,1,4800.0,4,True,2,-0.27870693228663335,-0.017576061442614737,2024,10,-1.7892912181572438,-0.00018969326138202025,-0.60055572289055,-0.8795817448512421,-0.019069128054366242,4,-0.016613016724238414,-0.3078484504236548,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,579000.0
True,False,False,True,33.6257697,-117.2627663,0.2513781008617333,True,4,1991,3,4,True,2,7405.0,1,False,3,-0.27870693228663335,-0.017395113526523006,2024,6,-0.5870772388570621,-0.00018969326138202025,-0.0712942142031536,-0.20877472437451305,-0.019205272229662826,4,-0.0164728181870816,0.605186218791327,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,680000.0
True,False,False,False,36.88857,-119.76986399999998,1.0932015408611488,True,3,1989,3,3,True,2,10260.0,2,False,3,0.829944629279738,-0.017196800167428226,2024,11,-0.514215785566142,0.9971397057987109,2.319247926794442,1.1176703136033395,-0.019218044523469122,3,-0.01613510386053303,1.5182208880063086,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,920000.0
True,False,False,False,33.71409149999999,-118.3082356,-0.7091777430003698,False,4,1924,2,3,True,1,6000.0,3,False,1,-0.27870693228663335,-0.017492707316200118,2024,7,1.8537814463887612,-0.33263282628141316,-0.6683756649585331,-0.58715707637709,-0.019336504620779255,2,-0.01644079587245269,-0.9165382299003093,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1235000.0
False,False,False,True,33.938186,-117.373858,1.1573812186247638,True,6,1981,3,4,True,1,12197.0,3,False,2,-0.27870693228663335,-0.01706225271504063,2025,4,-0.18633924575700156,-0.00018969326138202025,1.0550487452396222,1.2187970001073696,-0.019288122525576466,3,-0.016214917461532478,-0.3078484504236548,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1000000.0
True,False,False,False,36.95536747,-121.97362213,0.5904607317128321,True,2,1951,3,4,True,1,6273.0,3,False,2,-0.27870693228663335,-0.017473744252440793,2025,6,0.9065825536068,-0.00018969326138202025,0.35025326884685815,0.32551126932177565,-0.019029719472401178,3,-0.0165337413134008,-0.3078484504236548,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4495000.0
False,False,False,False,35.378146,-118.980228,-0.7337799528097556,True,1,2023,3,4,False,2,3920.0,2,False,1,-0.27870693228663335,-0.017637187801985456,2024,4,-1.7528604915117836,-0.00018969326138202025,-1.2960425797837871,-1.7610693622113653,-0.01914758799808669,1,-0.016660377458479488,-1.2208831196386365,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,317000.0
False,False,False,False,33.839853000000005,-118.33523999999998,1.1178037506705345,True,2,2005,4,5,True,1,270178.0,1,False,2,0.41012436883364883,0.0008575646904339418,2024,9,-1.0971074118935027,0.19927618655063675,0.19333654014054463,-0.1308229035276572,-0.019692123332370037,2,-0.005238776678476181,-0.6730623181096475,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1699000.0
False,False,False,False,37.6774081,-121.8844403,0.5006091828437712,True,2,1967,3,4,True,2,6825.0,3,False,2,-0.27870693228663335,-0.01743540135429007,2024,3,0.28726020063397906,-0.00018969326138202025,0.23854983485253328,0.18393390821613445,-0.019105349610372885,2,-0.01650403321646776,-0.3078484504236548,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1900000.0
False,False,False,False,33.936105,-117.465901,-1.200152277892024,True,2,1952,1,3,False,1,6969.0,3,False,2,-0.27870693228663335,-0.017425398859120315,2026,2,0.9065825536068,-1.662405358361537,-1.4822149697743285,0.4974266363786257,-0.019498437759127667,1,-0.016371261703544204,0.3008413290529996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,535000.0
False,False,False,False,34.160922,-118.43923999999998,0.7776514585233756,False,6,1948,4,4,False,2,6605.0,3,False,2,-0.27870693228663335,-0.01745068294413275,2025,2,1.0158747335431801,0.9971397057987109,0.582968756335035,-0.5328014823811743,-0.019019767780037264,0,-0.01651587340002803,0.3008413290529996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2200000.0
True,False,False,False,32.666573,-117.087144,-0.7059687591121891,False,2,1950,2,3,True,1,6900.0,3,False,2,-0.27870693228663335,-0.017430191721389154,2024,12,0.9065825536068,-0.33263282628141316,-0.6630564538159461,-0.5795725748892878,-0.01938462460635312,2,-0.016376213053033044,0.3008413290529996,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,700000.0
True,False,False,False,34.388976,-118.4593361,0.5744158122719284,True,2,2018,3,3,False,1,13153.0,1,False,2,0.71039775317407,-0.016995847260996986,2024,7,-1.5707068582844834,0.9971397057987109,1.4593087920762267,0.3002295976957683,-0.01938797430720287,2,-0.015927505975442992,0.3008413290529996,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1200000.0
False,False,False,False,33.1285889,-117.0549377,0.8664333460963762,False,4,1980,3,5,False,2,6700.0,3,False,2,-0.27870693228663335,-0.017444084075791594,2024,3,-0.18633924575700156,-0.5985873326974379,-0.056666383561039625,0.7603560212891023,-0.019008904555679117,0,-0.016582878075175913,-0.6730623181096475,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1000000.0
False,False,False,False,32.851271999999994,-117.00913725,-0.5284049839661878,False,4,1970,2,4,False,1,7700.0,3,False,2,-0.27870693228663335,-0.01737462230377941,2024,9,0.17796802069759893,-0.997519092321475,-1.040720444939616,-0.15989682589756568,-0.01938257131617508,0,-0.016456941577307604,-0.3078484504236548,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,800000.0
True,False,False,False,37.2445319,-121.8514104,-0.5669127906243568,True,2,1970,2,3,True,1,5952.0,3,False,2,-0.27870693228663335,-0.017496041481256705,2024,5,0.17796802069759893,-0.33263282628141316,-0.43255730430384726,-0.25091084375119216,-0.019296211039257213,3,-0.016444240289488404,0.3008413290529996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1605000.0
True,False,False,False,37.3492952,-122.0257733,1.7093264473918521,True,3,1949,5,5,True,1,10454.0,3,False,3,-0.27870693228663335,-0.017183324583657865,2024,5,0.9430132802522599,0.9971397057987109,0.7816412925106558,-0.34394739533489915,-0.019135284453150252,3,-0.016421248805775012,0.057365417262337834,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,4100000.0
True,False,False,False,34.247676,-116.892735,0.2524477621577935,True,2,1984,3,4,True,2,14467.0,1,False,2,-0.27870693228663335,-0.016904574492572978,2024,5,-0.33206215233884173,-0.00018969326138202025,-0.06996441141750687,-0.20708927959944629,-0.019452018171498026,3,-0.01609274829479698,-0.3078484504236548,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,835000.0
True,False,False,False,34.155770000000004,-118.655018,7.579627640170496,True,4,2011,9,7,True,2,45548.0,2,False,4,-0.27870693228663335,-0.014745633156662368,2025,9,-1.279261045120803,2.1369447332959606,3.8552334681585823,1.1176703136033395,-0.019377870219771786,3,-0.015470577402428402,-0.04698140207651726,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,5160000.0
True,False,False,False,33.93219000000001,-118.153343,-0.7337799528097556,True,3,1941,2,3,False,1,6241.0,3,False,1,-0.27870693228663335,-0.017475967029145185,2025,1,1.2708898200614005,-0.33263282628141316,-0.709156283718366,-0.645304921116907,-0.019357112720155792,2,-0.016423502028585876,-0.9165382299003093,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,860000.0
True,False,False,True,34.116388,-118.029961,4.164199121850122,True,3,1999,5,5,True,2,16265.0,1,False,3,-0.27870693228663335,-0.016779682226495077,2024,9,-0.8785230520207425,0.9971397057987109,3.2231592069580417,1.976910059932576,-0.01910560047654167,4,-0.0161710549633433,0.057365417262337834,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,3000000.0
False,False,False,True,33.68135,-117.159219,-0.04812706203513629,True,5,1990,3,4,True,2,10019.0,0,False,3,0.1288855535833561,-0.017213540454483162,2025,5,-0.514215785566142,-0.00018969326138202025,-0.4436389941842365,-0.6806992613933173,-0.019383831969421266,3,-0.016332135278779136,0.605186218791327,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,635000.0
False,False,False,False,34.161058,-118.427116,0.016052615728478624,False,2,1949,2,3,True,1,6214.0,3,False,2,-0.27870693228663335,-0.017477842496989512,2023,11,0.9065825536068,-0.33263282628141316,0.5337660532661062,1.126940259866209,-0.01916740133180625,1,-0.016425439513168466,0.3008413290529996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1430000.0
False,False,False,False,33.655239,-117.570453,0.5316293604295184,True,6,1987,3,4,True,2,7800.0,1,False,3,0.25116329934435294,-0.017367676126578194,2025,10,-0.4049236056297619,-0.00018969326138202025,0.2771141156362883,0.23281180669308182,-0.019174852227064595,2,-0.016451559675689297,0.605186218791327,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1330000.0
True,False,False,False,33.158871000000005,-117.260727,-0.40218495103107854,True,3,1989,2,2,False,2,4800.0,2,False,1,2.558136769368493,-0.017576061442614737,2025,6,-0.47778505892068196,0.9971397057987109,1.289094035513446,0.1384268992893212,-0.019143148341142915,2,-0.016354685446559828,-0.3078484504236548,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,899900.0
False,False,False,False,34.212123,-118.610133,2.1885347080268436,False,2,1958,6,6,True,2,7826.0,3,False,2,-0.27870693228663335,-0.017365870120505875,2024,6,0.6151367404431195,0.9971397057987109,0.5390852644086931,-0.5745162405640863,-0.018846473766378755,1,-0.016590556254818027,0.3008413290529996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1350000.0
False,False,False,False,37.702867,-121.08465525,-1.2322421167738313,False,0,1949,1,2,False,1,6098.0,3,False,0,-0.27870693228663335,-0.017485900062542924,2024,10,0.9430132802522599,-0.997519092321475,-0.774759887810271,0.34573660662258154,-0.01947628516508394,0,-0.01621497128054866,-2.1339177888536183,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,242550.0
