Flooring,ViewYN,WaterfrontYN,BasementYN,PoolPrivateYN,OriginalListPrice,Latitude,Longitude,LivingArea,ListPrice,DaysOnMarket,MLSAreaMajor,AttachedGarageYN,ParkingTotal,LotSizeAcres,YearBuilt,BathroomsTotalInteger,BedroomsTotal,StateOrProvince,FireplaceYN,Stories,LotSizeArea,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,AssociationFee,LotSizeSquareFeet,CountyOrParish_Alameda,CountyOrParish_Alpine,CountyOrParish_Amador,CountyOrParish_Butte,CountyOrParish_Calaveras,CountyOrParish_Clark,CountyOrParish_Colusa,CountyOrParish_Contra Costa,CountyOrParish_Del Norte,CountyOrParish_El Dorado,CountyOrParish_Foreign Country,CountyOrParish_Fresno,CountyOrParish_Glenn,CountyOrParish_Humboldt,CountyOrParish_Imperial,CountyOrParish_Inyo,CountyOrParish_Kern,CountyOrParish_Kings,CountyOrParish_Lake,CountyOrParish_Lassen,CountyOrParish_Los Angeles,CountyOrParish_Madera,CountyOrParish_Marin,CountyOrParish_Mariposa,CountyOrParish_Mendocino,CountyOrParish_Merced,CountyOrParish_Modoc,CountyOrParish_Mono,CountyOrParish_Monterey,CountyOrParish_Napa,CountyOrParish_Nevada,CountyOrParish_Orange,CountyOrParish_Other,CountyOrParish_Other County,CountyOrParish_Other State,CountyOrParish_Placer,CountyOrParish_Plumas,CountyOrParish_Riverside,CountyOrParish_Sacramento,CountyOrParish_San Benito,CountyOrParish_San Bernardino,CountyOrParish_San Diego,CountyOrParish_San Francisco,CountyOrParish_San Joaquin,CountyOrParish_San Luis Obispo,CountyOrParish_San Mateo,CountyOrParish_Santa Barbara,CountyOrParish_Santa Clara,CountyOrParish_Santa Cruz,CountyOrParish_Shasta,CountyOrParish_Sierra,CountyOrParish_Siskiyou,CountyOrParish_Solano,CountyOrParish_Sonoma,CountyOrParish_Stanislaus,CountyOrParish_Sutter,CountyOrParish_Tehama,CountyOrParish_Trinity,CountyOrParish_Tulare,CountyOrParish_Tuolumne,CountyOrParish_Ventura,CountyOrParish_Yolo,CountyOrParish_Yuba,Levels_MultiSplit,"Levels_MultiSplit,One",Levels_One,"Levels_One,MultiSplit","Levels_One,ThreeOrMore","Levels_One,Two","Levels_One,Two,MultiSplit","Levels_One,Two,ThreeOrMore","Levels_One,Two,ThreeOrMore,MultiSplit",Levels_ThreeOrMore,"Levels_ThreeOrMore,MultiSplit","Levels_ThreeOrMore,One",Levels_Two,"Levels_Two,MultiSplit","Levels_Two,One","Levels_Two,ThreeOrMore","Levels_Two,ThreeOrMore,MultiSplit",Levels_Unknown,AssociationFeeFrequency_Annually,AssociationFeeFrequency_Monthly,AssociationFeeFrequency_None,AssociationFeeFrequency_Quarterly,AssociationFeeFrequency_SemiAnnually,ClosePrice
Unknown,True,False,False,False,699999.0,32.709463,-117.00953,1232.0,699999.0,32,91977 - Spring Valley,True,2,0.18,1958,2,3,CA,False,1,0.18,3,False,2,Grossmont Union,0.0,7840.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,763000.0
Unknown,False,False,False,False,534999.0,33.5705601,-117.1430874,1012.0,534999.0,24,SRCAR - Southwest Riverside County,False,4,0.12,1988,2,3,CA,True,1,5227.0,3,False,2,Unknown,0.0,5227.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,550000.0
Unknown,False,False,False,False,999000.0,34.106741,-118.278767,1402.0,999000.0,14,637 - Los Feliz,True,1,0.1567,1941,1,2,CA,True,1,6825.0,2,False,1,Los Angeles Unified,0.0,6825.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1257500.0
Unknown,True,False,False,True,2699888.0,33.8121,-117.81682,4407.0,2699888.0,22,73 - Villa Park,True,4,0.5124,1971,3,5,CA,True,2,22320.0,1,False,4,Orange Unified,0.0,22320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2755000.0
Unknown,True,False,False,False,659000.0,33.726458,-117.164004,2906.0,659000.0,18,SRCAR - Southwest Riverside County,True,2,0.1722,2023,3,4,CA,False,1,7501.0,4,False,2,Perris Union High,100.0,7501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,685000.0
"Concrete,SeeRemarks,Tile,Vinyl",False,False,False,False,639000.0,37.9682872,-122.036942,1176.0,639000.0,15,Unknown,True,4,0.16,1956,2,3,CA,True,1,7000.0,3,False,2,Unknown,0.0,7000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,730000.0
Unknown,False,False,False,False,849000.0,32.57046072,-117.09733088,1700.0,849000.0,17,92154 - Otay Mesa,True,4,0.1423,1968,2,4,CA,False,1,6200.0,3,False,2,Unknown,0.0,6200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,868400.0
"Tile,Wood",True,False,False,False,1795808.0,34.127875,-118.269191,1366.0,1795808.0,27,606 - Atwater,False,2,0.0998,1926,2,3,CA,True,1,4348.0,3,False,2,Unknown,0.0,4348.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1795808.0
Wood,False,False,False,False,3195000.0,37.3731597,-122.1173594,1542.0,3195000.0,8,699 - Not Defined,True,2,0.1515,1961,2,3,CA,False,1,6600.0,3,False,2,Other,0.0,6600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3650000.0
Unknown,True,False,False,False,899000.0,33.269101,-117.301305,2372.0,899000.0,7,92057 - Oceanside,True,3,0.1757,1996,3,4,CA,True,2,7652.0,1,False,3,Oceanside Unified,0.0,7652.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,926000.0
"Carpet,Tile,Wood",False,False,False,False,5495000.0,34.046669,-118.493639,3236.0,5495000.0,5,C14 - Santa Monica,False,2,0.1995,1939,6,4,CA,True,2,8690.0,3,False,2,Unknown,0.0,8690.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5400000.0
"Carpet,Wood",False,False,False,False,700000.0,37.989354,-122.0081213,1324.0,700000.0,2,Unknown,True,2,0.2129,1953,2,3,CA,True,1,9272.0,3,False,2,Unknown,0.0,9272.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,700000.0
Vinyl,True,False,False,True,1649000.0,33.121485,-117.188959,3099.0,1599000.0,34,92078 - San Marcos,True,2,0.1804,1998,3,5,CA,True,2,7860.0,0,False,2,San Marcos Unified,0.0,7860.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1579900.0
"Laminate,Tile",False,False,False,False,849000.0,38.92031643,-119.9827402,1353.0,849000.0,20,699 - Not Defined,True,1,0.12,2022,2,3,CA,True,1,5227.0,3,False,1,Other,0.0,5227.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,845000.0
"Tile,Wood",False,False,False,False,997000.0,34.131229,-118.201352,1140.0,997000.0,16,618 - Eagle Rock,False,2,0.1528,1925,1,2,CA,True,1,6654.0,3,False,2,Unknown,0.0,6654.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1305000.0
Unknown,True,False,False,False,475000.0,34.417176,-117.278592,1820.0,450000.0,22,HSP - Hesperia,True,18,0.4591,1988,2,3,CA,True,1,20000.0,3,False,6,Hesperia Unified,0.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,460000.0
Unknown,True,False,False,False,649900.0,34.124202,-117.797796,1258.0,649900.0,21,689 - San Dimas,True,2,0.057,1986,3,3,CA,True,2,2483.0,0,False,2,Bonita Unified,250.0,2483.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,656600.0
"Laminate,Wood",False,False,False,False,1049000.0,37.94397754,-121.94872068,1592.0,1049000.0,13,Unknown,True,2,0.2755,1960,2,3,CA,True,1,12000.0,3,False,2,Unknown,0.0,12000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1100000.0
"Carpet,Tile,Vinyl",False,False,False,False,502990.0,34.870975,-118.33231299999998,1731.0,499990.0,53,ROSA - Rosamond,True,2,0.14,2024,2,4,CA,False,2,6098.0,4,True,2,Kern Union,0.0,6098.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,513490.0
Unknown,False,False,False,False,699000.0,33.691139,-117.230925,2610.0,699000.0,11,SRCAR - Southwest Riverside County,True,2,0.25,2022,3,4,CA,True,1,10890.0,4,False,2,Menifee Union,130.0,10890.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,720000.0
"Carpet,Wood",True,False,False,True,3295000.0,33.478541,-117.606123,4951.0,3295000.0,15,TL - Talega,True,3,0.2762,2004,7,6,CA,True,2,12030.0,2,False,3,Capistrano Unified,255.0,12030.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3295000.0
"Carpet,Wood",False,False,False,False,2975000.0,37.3596012,-122.070717,2167.0,2975000.0,7,699 - Not Defined,True,2,0.1793,1968,3,4,CA,True,1,7809.0,3,False,2,Other,0.0,7809.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3600000.0
Unknown,True,False,False,False,315000.0,35.628376,-118.41631,1500.0,315000.0,38,LKIS - Lake Isabella,True,2,0.32,1998,2,3,CA,False,1,13939.0,3,False,2,Kernville Union,0.0,13939.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,315000.0
Unknown,True,False,False,False,619900.0,34.006634,-117.368101,1440.0,589000.0,39,252 - Riverside,True,2,0.16,1977,2,4,CA,True,1,6970.0,4,False,2,Riverside Unified,0.0,6970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,600000.0
"Carpet,Tile",True,False,False,False,1400000.0,37.81587471,-121.96259894,2486.0,1400000.0,10,Unknown,True,2,0.1267,1992,3,3,CA,True,2,5520.0,3,False,2,Unknown,183.0,5520.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1520000.0
Wood,True,False,False,False,1299000.0,34.175709999999995,-118.776235,1859.0,1299000.0,32,AGOA - Agoura,False,3,0.14,1993,3,4,CA,True,2,6098.0,3,False,3,Oak Park Unified,95.0,6098.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1288000.0
Unknown,True,False,False,False,756990.0,33.213994,-117.036754,2731.0,758725.0,30,92082 - Valley Center,True,2,0.0918,2021,4,4,CA,False,2,3999.0,1,True,2,Valley Center - Pauma,299.0,3999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,818912.0
"Carpet,SeeRemarks,Wood",True,False,True,False,1025000.0,34.147166,-117.563086,2172.0,1025000.0,8,688 - Rancho Cucamonga,True,3,0.2238,1989,3,4,CA,True,1,9750.0,4,False,3,Chaffey Joint Union High,0.0,9750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1130000.0
Wood,True,False,True,False,2749000.0,34.04873,-118.314865,4022.0,2649000.0,87,C18 - Hancock Park-Wilshire,False,3,0.2409,1923,5,6,CA,True,2,10494.0,3,False,2,Unknown,0.0,10494.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2547800.0
"Carpet,Tile,Wood",True,False,False,False,2500000.0,36.60469229,-121.95265284,1926.0,2500000.0,7,699 - Not Defined,True,2,0.2433,1961,2,2,CA,True,1,10600.0,3,False,2,Other,0.0,10600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3400000.0
Laminate,True,False,False,False,985000.0,34.017534999999995,-118.113343,1891.0,985000.0,9,674 - Montebello,True,2,0.1709,1966,3,3,CA,True,1,7445.0,3,False,2,Montebello Unified,0.0,7445.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1055000.0
Unknown,False,False,False,False,888000.0,33.866188,-117.972782,1876.0,868000.0,84,83 - Fullerton,False,2,0.1395,1952,2,5,CA,True,1,6077.0,5,False,2,Fullerton Joint Union High,0.0,6077.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,855000.0
Tile,True,False,False,False,1550000.0,37.2643862,-121.9256723,1206.0,1550000.0,12,699 - Not Defined,True,2,0.13,1955,2,3,CA,False,1,5663.0,3,False,2,Other,0.0,5663.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1650000.0
"Carpet,Tile,Vinyl,Wood",True,False,False,True,1189000.0,35.463008,-120.699897,1715.0,1189000.0,15,ATSC - Atascadero,True,2,2.53,1979,2,3,CA,True,1,110207.0,3,False,2,Atascadero Unified,0.0,110207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1165000.0
Unknown,True,False,False,False,599000.0,34.032433,-117.508232,1224.0,599000.0,5,251 - Jurupa Valley,True,2,0.17,1983,2,3,CA,True,1,7405.0,3,False,2,Jurupa Unified,0.0,7405.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,615000.0
Unknown,False,False,False,False,779000.0,33.874468,-117.754792,3040.0,779000.0,5,"93 - Anaheim N of River, E of Lakeview",True,2,0.1612,1976,3,4,CA,True,2,7020.0,0,False,2,Placentia-Yorba Linda Unified,0.0,7020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,905000.0
"Carpet,Tile",True,False,False,False,654888.0,33.695403000000006,-117.320032,3049.0,634888.0,103,699 - Not Defined,True,3,0.16,2007,3,4,CA,True,2,6969.0,1,False,3,Lake Elsinore Unified,126.0,6969.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,644888.0
Unknown,False,False,False,True,975000.0,34.455092,-118.518252,2085.0,975000.0,7,BOUQ - Bouquet Canyon,True,2,0.1889999999999999,1987,3,4,CA,True,2,8233.0,1,False,2,William S. Hart Union,0.0,8233.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,975000.0
"Carpet,Tile",True,False,False,True,650000.0,33.735724,-116.266281,1764.0,499000.0,119,699 - Not Defined,True,6,0.2,2004,2,2,CA,False,1,8712.0,3,False,2,Desert Sands Unified,475.0,8712.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,490000.0
Unknown,True,False,False,True,730000.0,33.686122,-117.223625,2571.0,730000.0,15,SRCAR - Southwest Riverside County,True,2,0.15,2020,3,4,CA,True,2,6534.0,1,False,2,Menifee Union,130.0,6534.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,730000.0
Vinyl,False,False,False,False,495000.0,33.897642,-118.243864,1346.0,495000.0,5,Unknown,False,2,0.1148,1950,1,3,CA,False,1,5000.0,3,False,0,Unknown,0.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,580000.0
"Carpet,Laminate,Tile",False,False,False,False,519000.0,38.0120732,-121.3690607,2290.0,519000.0,8,Unknown,True,2,0.0,1979,3,3,CA,True,2,7800.0,3,False,2,Unknown,132.0,7800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,550000.0
"Carpet,Tile",False,False,False,True,434900.0,35.325340000000004,-119.082421,1796.0,434900.0,11,BKSF - Bakersfield,True,2,0.2438,1982,2,3,CA,True,1,10618.0,3,False,2,Bakersfield City,0.0,10618.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,450100.0
Unknown,False,False,False,False,920000.0,34.126871,-117.66703400000002,1886.0,825000.0,27,690 - Upland,True,2,0.2792,1962,3,4,CA,True,1,12160.0,4,False,2,Upland,0.0,12160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,835000.0
